"sales0","sales1","sales2","sales3","sales4","country","State","CouSub","population","store","store_Type_SupermarketType3","store_Type_GroceryStore","store_Type_SupermarketType1"
889,660,723,1165,1208,27,42,99999,153990,"1",0,0,1
405,319,327,527,615,141,72,99999,33149,"0",1,0,0
643,448,475,801,1032,3,26,99999,9601,"0",0,0,1
924,724,767,1154,1322,11,33,85940,224,"1",1,0,0
632,491,494,879,1090,93,37,99999,46952,"1",0,1,0
1494,1071,1196,1861,2023,9,25,16250,26493,"1",0,1,0
1137,770,840,1416,1648,11,9,42390,7308,"1",0,1,0
620,422,518,782,829,43,28,99999,21906,"0",0,0,1
715,425,528,977,981,99,17,99999,113924,"1",1,0,0
944,686,773,1176,1407,3,44,77720,6135,"1",1,0,0
979,594,803,1219,1325,9,9,80070,110366,"0",0,0,1
1036,674,823,1290,1411,27,25,67385,7808,"0",0,0,1
769,463,579,1065,1173,77,21,99999,8589,"0",0,1,0
656,482,485,817,877,41,54,99999,16372,"0",0,0,1
666,448,562,932,1077,19,23,57150,1017,"1",0,0,1
643,455,500,801,933,137,48,99999,2002,"0",0,0,1
1064,718,837,1458,1521,15,33,51380,1680,"1",0,0,1
1571,935,1161,2205,2213,19,25,43790,10172,"0",0,0,1
1168,798,910,1455,1561,9,25,40430,6338,"1",1,0,0
746,531,551,929,1136,143,28,99999,10778,"1",0,0,1
983,788,793,1247,1560,23,50,55825,1243,"0",0,0,1
634,512,535,934,1102,131,39,99999,28709,"0",0,0,1
816,533,633,1063,1206,183,29,99999,360485,"0",0,0,1
853,626,630,1257,1270,33,6,99999,64665,"0",0,0,1
644,436,476,802,1052,79,19,99999,15673,"1",1,0,0
643,383,542,948,1032,27,32,99999,6753,"0",0,0,1
974,665,720,1213,1495,65,8,99999,7310,"0",0,0,1
1050,702,808,1335,1507,45,36,99999,116229,"0",0,0,1
922,743,748,1182,1232,13,23,78115,2259,"0",0,0,1
679,548,564,860,942,3,23,43710,1493,"0",0,0,1
652,388,539,952,1136,147,40,99999,50976,"0",0,0,1
1107,894,920,1530,1926,740,51,99999,95535,"1",0,0,1
584,450,452,752,780,103,5,99999,26120,"0",0,0,0
988,661,735,1387,1392,57,53,99999,116901,"1",0,0,1
689,515,547,930,1204,17,23,52575,24,"0",0,0,1
944,686,773,1176,1407,7,44,51760,32078,"1",0,0,0
689,515,547,930,1204,17,23,78465,113,"0",1,0,0
796,521,654,1026,1382,147,17,99999,16729,"1",0,0,1
805,642,679,1003,1226,5,50,10450,1753,"0",0,0,1
689,515,547,930,1204,17,23,74685,385,"1",0,0,1
581,379,429,725,776,131,47,99999,31807,"1",0,1,0
792,516,637,1056,1232,59,18,99999,70002,"1",0,0,0
944,686,773,1176,1407,5,25,60645,13722,"1",0,0,1
643,419,475,874,1139,121,18,99999,17339,"0",0,1,0
1064,718,837,1458,1521,15,33,7220,4486,"1",0,0,1
821,628,662,1023,1454,33,56,99999,29116,"1",0,0,1
603,443,446,823,826,121,1,99999,82291,"0",0,0,0
917,627,724,1245,1289,31,23,65760,20798,"1",0,1,0
843,619,677,1108,1144,5,18,99999,76794,"1",0,0,1
694,491,514,864,927,219,48,99999,22935,"0",0,0,1
634,412,469,790,847,99,20,99999,21607,"0",0,0,1
816,533,633,1063,1206,219,29,99999,32513,"0",0,0,0
679,404,518,916,968,173,39,99999,125488,"0",0,0,1
599,440,443,845,894,41,1,99999,13906,"0",0,0,1
739,569,592,1043,1296,179,13,99999,63453,"0",0,1,0
925,717,780,1283,1550,1,50,26275,2775,"0",0,0,1
651,432,488,953,957,187,17,99999,17707,"0",0,1,0
780,464,646,971,1067,121,28,99999,141617,"1",0,1,0
643,448,475,801,859,35,26,99999,30926,"0",0,0,1
643,455,523,948,951,101,48,99999,1505,"0",0,0,1
925,717,780,1283,1550,1,50,59650,588,"0",0,0,1
736,438,585,1085,1205,15,16,99999,7028,"1",0,0,1
787,528,634,1095,1167,181,19,99999,46225,"1",1,0,0
634,451,535,915,1093,175,39,99999,22615,"0",0,1,0
922,743,748,1182,1232,13,23,80425,1527,"1",0,0,1
1168,798,910,1455,1561,9,25,25625,8183,"1",0,0,1
637,481,484,793,851,39,49,99999,27822,"1",0,0,1
681,520,572,868,1053,29,23,17355,342,"0",0,0,1
618,483,486,770,826,145,21,99999,65565,"0",0,0,1
924,616,739,1154,1314,13,25,36300,15784,"1",0,0,0
881,647,651,1280,1404,39,6,99999,150865,"1",0,1,0
700,416,530,973,1215,109,31,99999,285407,"1",0,0,1
862,633,637,1207,1211,49,8,99999,14843,"0",0,0,1
628,415,491,782,839,81,29,99999,8957,"1",0,0,1
681,520,572,868,1053,29,23,45600,1353,"0",0,0,1
640,468,523,943,946,19,46,99999,10110,"0",0,0,1
721,520,558,918,1003,101,21,99999,46250,"1",0,1,0
944,686,773,1176,1407,5,25,2690,43593,"1",0,0,1
1168,798,910,1455,1561,9,25,40710,47255,"1",0,1,0
715,547,603,890,1144,9,50,76337,0,"0",0,0,1
711,481,565,1000,1177,99,46,99999,169468,"1",0,0,1
649,487,490,934,1140,5,49,99999,112656,"0",1,0,0
709,573,598,883,1256,7,23,10740,781,"0",0,1,0
627,380,497,781,1060,75,45,99999,92501,"0",0,0,0
893,590,690,1198,1426,251,48,99999,150934,"1",0,1,0
550,415,423,799,901,63,72,99999,45369,"1",0,0,0
848,588,666,1116,1133,9,23,38180,1602,"0",0,0,1
643,519,542,801,859,27,51,99999,24098,"0",0,1,0
916,708,773,1213,1474,57,13,99999,214346,"0",0,0,0
740,478,563,1021,1056,7,27,99999,44442,"0",0,0,1
916,708,773,1213,1474,113,13,99999,106567,"1",0,0,1
642,456,491,862,948,167,39,99999,61778,"1",0,0,1
666,448,562,932,1077,19,23,41435,358,"1",0,1,0
703,516,520,978,982,71,8,99999,15507,"0",0,0,0
675,491,513,872,908,15,1,99999,118572,"1",1,0,0
678,403,531,904,987,23,47,99999,17131,"1",0,0,1
593,408,451,795,929,63,47,99999,62544,"1",0,1,0
602,464,467,770,926,123,19,99999,22381,"0",0,0,0
778,571,575,1081,1241,39,13,99999,50513,"0",0,0,1
697,463,515,868,957,41,17,99999,19980,"1",0,0,1
993,729,734,1413,1418,1,33,1060,5250,"0",0,0,1
643,419,484,913,929,123,18,99999,19338,"0",0,0,1
924,616,739,1154,1314,15,25,54030,648,"1",0,0,1
685,478,506,946,950,79,26,99999,17153,"0",0,0,1
916,708,773,1213,1474,223,13,99999,142324,"1",0,0,0
700,511,517,956,960,3,46,99999,2710,"0",0,0,1
1168,798,910,1455,1561,15,33,85780,13592,"1",0,0,1
709,573,598,883,1256,7,23,82235,0,"0",0,0,1
628,489,492,813,853,33,54,99999,69099,"0",0,0,1
634,412,535,805,922,63,20,99999,2695,"0",1,0,0
904,647,713,1126,1373,21,50,80875,264,"0",0,0,1
710,448,554,957,1008,131,17,99999,16434,"1",0,0,1
645,474,477,803,862,7,35,99999,13750,"0",0,0,1
1328,936,1017,1663,1953,13,50,67000,1631,"1",0,0,1
643,428,540,847,1139,159,27,99999,13843,"0",0,0,1
714,476,574,971,1094,115,47,99999,28237,"1",0,0,1
643,455,475,801,859,295,48,99999,3302,"0",0,0,1
1017,730,735,1208,1326,27,50,41275,1963,"1",0,0,0
601,464,502,810,975,47,72,99999,37142,"1",0,0,1
993,797,838,1306,1582,127,51,99999,18429,"1",0,0,1
746,599,627,1015,1019,25,23,49205,718,"0",0,0,1
1295,770,957,1682,1731,7,25,69940,3949,"0",1,0,0
631,463,466,908,1043,165,17,99999,24913,"1",0,0,1
604,399,474,777,807,155,29,99999,18296,"0",0,0,1
1481,1196,1249,1904,2134,87,36,99999,311687,"1",0,0,1
1017,730,735,1208,1326,27,50,56050,619,"0",0,1,0
1133,862,867,1446,1531,23,25,8085,26563,"1",0,1,0
698,415,539,956,960,165,26,99999,32735,"0",0,0,1
1213,943,965,1523,1693,9,33,48980,788,"0",0,0,1
924,616,739,1154,1314,15,25,79915,2482,"1",1,0,0
643,408,475,948,1055,69,55,99999,28743,"0",0,0,1
762,616,637,954,1033,19,50,81700,350,"0",0,0,1
620,422,466,903,942,141,28,99999,19593,"1",0,0,1
584,455,493,861,1021,39,5,99999,8116,"0",1,0,0
996,641,796,1403,1656,171,27,99999,124700,"0",0,0,1
643,472,475,801,868,121,8,99999,4814,"0",0,0,1
1133,862,867,1446,1531,23,25,28495,10209,"1",0,0,1
1494,1071,1196,1861,2023,21,25,39975,12752,"1",0,0,1
558,332,412,695,842,97,21,99999,18846,"0",0,0,1
727,489,557,1029,1268,11,41,99999,63043,"0",0,0,1
916,708,773,1213,1474,97,13,99999,132403,"1",0,0,1
643,455,475,801,1025,427,48,99999,60968,"0",0,0,1
598,439,442,782,1059,191,19,99999,21056,"0",0,0,1
709,573,598,883,1256,7,23,65655,133,"0",1,0,0
1109,750,864,1381,1627,17,25,52805,11497,"0",1,0,0
916,708,773,1213,1474,13,13,99999,69367,"1",0,0,1
714,425,557,923,1108,179,17,99999,135394,"1",0,0,0
769,458,568,1032,1043,23,32,99999,43946,"0",0,0,1
565,425,429,833,1001,237,21,99999,7355,"0",0,1,0
1159,782,888,1558,1809,11,33,1300,11201,"1",0,0,0
686,457,523,924,1121,99,27,99999,39163,"1",0,0,1
968,690,782,1206,1294,83,36,99999,159429,"0",0,0,1
674,544,548,993,1082,580,51,99999,5961,"0",0,0,1
944,686,773,1176,1407,1,44,73760,10611,"1",0,0,1
593,396,485,802,854,29,19,99999,13956,"1",0,0,1
628,491,517,782,839,95,54,99999,9208,"0",0,0,0
750,561,565,1007,1151,119,47,99999,80956,"0",0,0,1
601,464,502,810,975,77,72,99999,40290,"1",0,0,1
607,409,455,756,1005,69,31,99999,2057,"0",0,0,1
1109,750,864,1381,1627,17,25,27480,10646,"1",0,0,1
848,588,666,1116,1133,9,23,20405,94,"0",0,0,0
1328,936,1017,1663,1953,7,50,84475,8698,"1",0,0,1
622,457,460,807,909,233,13,99999,41475,"0",0,0,1
873,693,736,1132,1425,23,23,62645,3411,"0",0,0,1
1583,1027,1170,1973,2497,1,9,18500,80893,"0",0,0,1
805,642,679,1003,1226,5,50,37900,493,"0",0,1,0
922,743,748,1182,1232,13,23,76365,2781,"0",0,0,1
629,424,471,783,860,9,31,99999,478,"0",0,0,1
1001,639,801,1320,1575,13,33,61940,4106,"0",0,0,1
708,421,550,929,1045,43,31,99999,21006,"1",0,0,1
658,458,510,864,1165,35,18,99999,117671,"1",0,0,1
634,412,535,790,989,135,20,99999,3107,"1",0,0,1
648,456,479,849,905,15,26,99999,59173,"1",0,0,1
677,497,500,843,911,57,19,99999,40325,"0",0,1,0
944,686,773,1176,1407,5,25,56375,11608,"1",0,0,1
607,455,458,791,811,15,5,99999,27446,"0",0,0,1
558,419,469,808,810,219,21,99999,12460,"0",0,0,1
657,491,554,852,900,21,23,81405,260,"0",0,0,1
631,419,532,856,927,191,17,99999,16760,"0",0,1,0
643,455,530,801,933,211,48,99999,3807,"0",0,0,1
643,419,484,948,958,37,18,99999,41889,"1",1,0,0
634,431,501,803,847,1,39,99999,28550,"0",0,0,1
1074,730,869,1421,1492,5,23,60545,66194,"1",0,0,1
584,429,432,727,884,49,5,99999,12245,"0",0,0,1
1036,761,766,1367,1617,99,51,99999,23584,"0",0,0,1
873,693,736,1132,1425,23,23,27295,1042,"1",0,0,1
651,482,485,959,963,73,38,99999,5457,"0",0,0,1
993,797,838,1306,1582,101,51,99999,15935,"1",0,0,1
643,469,496,903,1019,51,30,99999,2339,"0",1,0,0
744,458,593,954,1053,37,36,99999,60079,"0",0,1,0
778,605,656,1026,1301,81,45,99999,19875,"0",1,0,0
922,743,748,1182,1232,13,23,44165,74,"0",0,0,0
643,419,542,948,999,101,18,99999,10334,"0",0,1,0
1030,790,802,1305,1548,5,9,43370,8466,"0",0,0,1
786,517,592,1015,1050,65,54,99999,17541,"1",0,0,1
924,616,739,1154,1314,13,25,13660,55298,"1",0,0,1
721,520,558,918,1003,129,18,99999,25910,"1",0,0,1
857,510,723,1100,1426,89,37,99999,106740,"1",0,0,0
1943,1291,1564,2420,3010,1,9,50580,19738,"1",0,1,0
678,516,564,978,1158,97,36,99999,18343,"0",0,0,1
891,559,719,1221,1360,47,29,99999,221939,"1",0,0,1
811,501,624,1046,1209,97,39,99999,43435,"1",0,0,0
634,488,492,883,891,147,39,99999,56745,"0",0,0,1
586,430,433,816,922,107,13,99999,22598,"0",0,0,1
894,532,747,1113,1583,17,50,15700,1367,"1",0,0,1
833,571,660,1037,1205,19,23,55565,10362,"1",0,0,1
604,359,462,760,807,11,29,99999,12402,"0",0,0,1
643,428,538,801,879,129,27,99999,15730,"0",0,0,1
643,455,522,802,933,383,48,99999,3367,"1",0,1,0
643,443,494,906,967,45,41,99999,31313,"0",0,0,1
932,559,703,1333,1588,5,23,48085,3872,"1",0,0,1
623,427,502,848,851,81,40,99999,34273,"1",0,0,1
979,594,803,1219,1325,9,9,87560,16680,"0",0,0,0
1076,700,795,1340,1438,27,25,30945,5911,"0",0,1,0
1001,639,801,1320,1575,13,33,66980,1382,"0",0,0,1
1064,718,837,1458,1521,15,33,25380,14306,"1",0,0,1
643,492,542,900,1014,27,56,99999,2484,"0",0,0,1
1495,952,1214,1940,2545,23,34,99999,809858,"1",0,1,0
631,429,466,786,947,51,35,99999,11988,"0",0,0,1
827,510,639,1113,1417,181,48,99999,120877,"0",0,1,0
1074,730,869,1421,1492,5,23,82105,17494,"1",1,0,0
715,547,603,890,1144,9,50,2162,0,"0",0,1,0
1283,803,1008,1679,1818,1,9,8070,144229,"1",0,0,1
634,412,471,912,922,67,20,99999,7829,"1",0,0,1
632,482,485,802,973,155,37,99999,134168,"0",0,0,0
1025,610,828,1277,1518,27,25,80405,10300,"1",0,0,1
620,455,458,772,829,11,28,99999,34145,"0",1,0,0
620,422,458,775,1098,153,28,99999,20747,"0",0,0,1
766,518,599,961,1024,11,23,63835,1010,"0",0,1,0
674,515,519,889,930,47,45,99999,69661,"0",0,0,1
564,424,476,746,999,125,21,99999,58849,"0",0,0,1
689,515,547,930,1204,17,23,29710,830,"1",0,0,0
1030,790,802,1305,1548,5,9,76570,36383,"1",1,0,0
762,616,637,954,1033,19,50,17350,4621,"0",0,0,1
993,797,838,1306,1582,33,51,99999,28545,"0",0,0,1
772,499,591,973,1033,1,23,79585,1616,"1",0,1,0
727,561,565,1045,1156,33,36,99999,51599,"0",0,0,1
1494,1071,1196,1861,2023,17,25,80230,22325,"1",0,0,1
1012,676,806,1491,1792,67,6,99999,1418788,"1",0,0,1
651,442,537,945,1153,69,39,99999,28215,"0",0,0,0
805,642,679,1003,1226,5,50,31825,3010,"0",0,0,1
776,490,624,1032,1251,37,26,99999,75382,"1",0,0,1
643,472,475,837,987,27,8,99999,4255,"0",0,0,1
643,469,475,893,1019,65,30,99999,4538,"0",0,0,1
581,395,466,762,1029,13,47,99999,40716,"0",0,0,1
922,743,748,1182,1232,13,23,56135,1580,"0",0,0,1
643,519,542,948,1022,35,30,99999,13399,"0",0,0,1
739,546,577,990,1041,35,28,99999,74934,"1",0,0,1
642,509,512,946,949,57,46,99999,5903,"0",0,1,0
1064,812,871,1550,1853,10,66,99999,159358,"0",0,0,1
634,412,469,857,860,31,20,99999,8601,"0",0,1,0
643,455,475,875,1139,411,48,99999,6131,"0",0,0,0
689,515,547,930,1204,17,23,1325,821,"0",0,0,1
468,370,390,647,660,65,72,99999,41953,"1",1,0,0
715,547,603,890,1144,9,50,75175,62,"0",0,1,0
762,616,637,954,1033,19,50,30175,762,"0",0,1,0
1234,825,920,1614,1695,1,25,39100,14006,"1",1,0,0
795,473,588,1058,1298,51,5,99999,96024,"1",1,0,0
1213,943,965,1523,1693,9,33,87060,1374,"0",0,0,0
792,516,637,1056,1232,109,18,99999,68894,"1",0,0,1
794,559,670,1081,1150,27,23,37585,806,"0",0,0,1
768,532,609,1005,1263,7,18,99999,8854,"1",0,1,0
679,548,564,860,942,3,23,82770,549,"0",0,0,1
601,464,502,810,975,139,72,99999,74842,"1",0,0,1
620,369,484,774,1009,123,28,99999,28264,"0",0,1,0
607,409,449,756,811,83,31,99999,3423,"0",0,0,1
1494,1071,1196,1861,2023,9,25,27900,7764,"0",0,0,1
623,439,477,800,939,59,40,99999,3685,"0",0,0,1
972,648,729,1185,1493,25,50,48400,1726,"0",0,0,1
874,597,737,1127,1320,37,37,99999,63505,"1",0,0,1
1030,790,802,1305,1548,5,9,16050,1485,"0",0,1,0
643,492,542,911,1096,43,56,99999,8533,"0",0,0,1
904,647,713,1126,1373,21,50,16825,1311,"0",0,0,1
643,448,532,936,1005,63,26,99999,33118,"0",0,0,1
584,418,432,727,1034,81,5,99999,13171,"0",0,0,0
776,586,590,1118,1374,161,20,99999,71115,"1",0,1,0
1494,1071,1196,1861,2023,9,25,32310,13175,"1",0,0,1
924,616,739,1154,1314,13,25,70045,485,"1",1,0,0
1328,936,1017,1663,1953,7,50,10300,30,"1",0,0,1
924,616,739,1154,1314,13,25,42145,8560,"1",0,0,1
658,461,511,861,974,191,51,99999,54876,"1",0,0,1
848,588,666,1116,1133,9,23,2165,114,"0",0,1,0
1017,730,735,1208,1326,27,50,2725,947,"0",0,0,1
632,464,467,813,951,121,37,99999,15579,"0",0,0,1
918,663,774,1189,1477,69,37,99999,60619,"1",0,1,0
944,686,773,1176,1407,1,44,5140,16310,"1",0,0,1
2062,1256,1635,2801,3386,81,6,99999,718451,"0",0,0,1
643,491,494,828,859,97,27,99999,33198,"0",0,0,1
1494,1071,1196,1861,2023,17,25,72215,24932,"0",0,0,0
623,458,461,886,939,75,40,99999,9446,"0",1,0,0
788,558,665,981,1396,237,48,99999,9044,"0",0,0,1
922,549,681,1186,1308,45,24,99999,98733,"1",0,0,1
848,588,666,1116,1133,9,23,78920,544,"1",0,0,1
774,492,628,1034,1162,9,47,99999,123010,"1",0,0,1
631,419,480,898,901,121,17,99999,39437,"0",0,0,1
1199,809,936,1767,2124,20,2,99999,291826,"1",0,0,1
1048,662,794,1305,1707,5,33,85540,4341,"0",0,0,1
1328,936,1017,1663,1953,13,50,860,1998,"1",0,0,1
640,474,477,893,896,275,13,99999,44720,"0",0,0,1
764,617,624,952,1059,91,26,99999,99892,"1",0,1,0
754,477,636,989,1223,55,22,99999,221578,"1",0,0,1
777,573,618,1021,1057,479,48,99999,250304,"1",0,0,1
611,459,515,900,1031,41,21,99999,10811,"0",0,0,1
996,641,796,1403,1656,53,27,99999,1152425,"1",0,0,1
681,520,572,868,1053,29,23,42100,1119,"0",0,0,1
679,548,564,860,942,3,23,15395,269,"0",0,0,1
836,675,705,1059,1291,3,25,79985,7754,"1",0,0,1
1279,761,945,1885,2265,69,6,99999,55269,"1",0,0,1
715,547,603,890,1144,9,50,52750,169,"0",0,0,1
593,402,438,739,792,89,19,99999,9566,"0",0,0,1
601,464,502,810,975,69,72,99999,58466,"1",0,0,1
634,412,535,873,876,1,20,99999,13371,"0",0,0,1
877,567,651,1111,1416,59,48,99999,13544,"1",0,0,1
729,489,580,997,1250,179,47,99999,122979,"1",0,0,1
1316,874,1055,1639,1818,9,9,44560,18269,"1",0,0,1
674,544,548,993,1082,560,51,99999,3884,"1",0,0,1
600,440,443,836,995,19,38,99999,3993,"0",0,0,1
935,557,719,1140,1270,3,50,58600,763,"0",0,0,0
1583,1027,1170,1973,2497,1,9,63480,9158,"1",0,0,1
744,536,619,1040,1155,85,5,99999,68356,"0",1,0,0
836,675,705,1059,1291,3,25,80685,899,"1",0,0,1
593,442,465,874,1050,53,19,99999,8457,"1",0,1,0
1585,1039,1260,2213,2716,13,6,99999,1049025,"1",0,0,1
643,455,542,801,859,475,48,99999,10658,"1",0,0,1
705,419,521,961,1100,121,26,99999,172188,"1",0,0,1
593,402,457,741,792,83,19,99999,17534,"0",1,0,0
805,642,679,1003,1226,5,50,61525,1174,"0",0,0,1
972,670,769,1216,1379,77,42,99999,349497,"0",1,0,0
681,520,572,868,1053,29,23,74125,1131,"0",0,0,1
631,375,466,786,1118,95,17,99999,52919,"0",1,0,0
632,511,533,837,845,153,37,99999,46639,"0",1,0,0
643,412,524,911,914,143,51,99999,63506,"1",0,0,1
797,548,669,993,1144,5,22,99999,107215,"1",0,0,1
643,419,508,852,1046,1,18,99999,34387,"0",0,1,0
631,419,532,786,843,155,17,99999,6006,"0",0,1,0
762,616,637,954,1033,19,50,40525,879,"0",0,0,1
847,504,672,1055,1132,15,23,85010,2300,"0",0,1,0
816,533,633,1063,1206,510,29,99999,319294,"1",0,0,1
1283,803,1008,1679,1818,1,9,68170,39559,"1",0,0,1
746,559,611,955,1100,19,51,99999,68676,"1",0,0,1
891,559,719,1221,1360,121,20,99999,32787,"1",0,0,1
645,457,544,843,1142,1,48,99999,58458,"0",1,0,0
972,670,769,1216,1379,95,42,99999,297735,"1",0,0,0
585,398,432,782,785,51,47,99999,41052,"1",0,0,1
666,448,562,932,1077,19,23,67160,35,"1",1,0,0
685,408,530,856,1099,5,55,99999,45870,"0",1,0,0
794,559,670,1081,1150,27,23,74475,1591,"0",0,1,0
944,686,773,1176,1407,7,44,66200,21430,"0",0,0,1
578,424,427,781,994,235,21,99999,35637,"0",0,0,0
786,549,630,987,1050,51,42,99999,136606,"1",0,1,0
766,518,599,961,1024,11,23,68385,4208,"0",0,0,0
586,453,456,730,783,283,13,99999,6885,"0",0,1,0
586,430,433,730,814,167,13,99999,9980,"0",1,0,0
1097,661,890,1502,1507,107,8,99999,23509,"0",0,0,1
634,377,469,857,861,111,20,99999,33690,"0",0,0,1
627,490,493,781,1108,35,22,99999,7759,"0",0,1,0
927,678,732,1199,1461,11,25,15200,1897,"1",0,0,1
798,519,590,1094,1282,21,56,99999,91738,"0",0,1,0
922,743,748,1182,1232,13,23,79130,1165,"0",0,0,1
745,602,628,928,1184,1,51,99999,33164,"0",0,0,1
772,499,591,973,1033,1,23,60020,5376,"1",0,0,1
874,597,737,1127,1320,135,37,99999,133801,"1",0,0,0
810,563,677,1009,1082,55,35,99999,32937,"0",0,0,1
634,412,471,934,937,171,20,99999,4936,"0",0,1,0
996,641,796,1403,1656,19,27,99999,91042,"1",0,0,1
604,399,509,890,933,35,29,99999,6265,"0",1,0,0
850,616,710,1130,1213,169,47,99999,7870,"1",0,0,1
680,549,559,922,1058,43,22,99999,22309,"1",0,0,1
631,419,466,834,843,181,17,99999,17808,"0",0,0,1
946,605,721,1394,1675,77,6,99999,685306,"1",0,0,1
1074,730,869,1421,1492,5,23,27025,5,"1",0,1,0
675,508,512,841,902,111,22,99999,22721,"1",1,0,0
1494,1071,1196,1861,2023,17,25,7350,4996,"1",1,0,0
643,455,542,948,951,47,48,99999,7223,"0",1,0,0
651,512,549,959,981,81,22,99999,9091,"0",0,0,1
746,559,611,955,1100,31,51,99999,54842,"1",1,0,0
656,447,485,817,877,113,28,99999,40404,"0",0,1,0
634,412,471,790,866,71,20,99999,1247,"0",1,0,0
1017,730,735,1208,1326,27,50,69550,9373,"0",0,0,1
600,485,506,811,908,99,38,99999,11119,"0",0,0,1
623,439,525,787,939,25,40,99999,2475,"1",0,0,1
1030,790,802,1305,1548,5,9,87910,9975,"0",0,0,1
824,562,610,1174,1459,7,41,99999,37039,"0",0,0,1
1494,1071,1196,1861,2023,17,25,31085,14925,"1",0,0,1
679,548,564,860,942,3,23,69260,442,"1",0,0,1
641,409,482,803,982,25,5,99999,8689,"1",0,0,1
916,708,773,1213,1474,89,13,99999,691893,"1",0,0,1
744,536,619,1040,1155,45,5,99999,113237,"0",0,1,0
993,797,838,1306,1582,53,51,99999,28001,"1",0,1,0
1144,732,918,1425,1655,3,9,71390,25709,"1",0,0,1
1001,639,801,1320,1575,13,33,80020,1872,"0",0,0,1
1064,718,837,1458,1521,17,33,26020,6786,"0",0,1,0
1234,825,920,1614,1695,1,25,70605,2003,"1",0,0,1
944,686,773,1176,1407,5,25,68750,15865,"1",0,1,0
620,369,523,777,829,127,28,99999,27503,"0",0,0,1
405,319,327,527,615,147,72,99999,9301,"0",0,0,1
709,573,598,883,1256,7,23,19865,808,"0",0,0,1
623,439,525,836,1067,123,40,99999,37492,"0",0,0,1
623,457,460,803,936,47,5,99999,18125,"1",0,0,0
1132,786,860,1527,1533,31,23,37270,9490,"1",0,0,0
607,409,449,756,1075,27,31,99999,8852,"0",0,0,0
847,504,672,1055,1132,15,23,41280,0,"0",0,0,1
786,473,663,1158,1392,19,32,99999,51980,"0",0,0,1
607,409,449,756,811,133,31,99999,2773,"0",0,0,1
709,573,598,883,1256,7,23,58445,1028,"0",0,0,1
924,724,767,1154,1322,11,33,68820,352,"1",0,1,0
1048,662,794,1305,1707,5,33,26500,2396,"0",0,0,1
680,436,503,909,993,53,45,99999,24777,"0",0,0,1
836,675,705,1059,1291,3,25,51580,1612,"1",0,1,0
620,384,458,772,829,17,28,99999,17392,"0",0,0,1
839,550,708,1045,1178,3,25,67595,1947,"0",0,0,1
953,567,711,1187,1329,15,9,88190,7964,"1",0,0,1
1494,1071,1196,1861,2023,9,25,45175,6666,"1",0,0,1
775,569,573,1142,1373,11,6,99999,21419,"0",0,0,1
604,399,448,890,893,5,29,99999,5685,"1",0,0,1
1019,707,786,1418,1424,3,33,49380,4044,"0",0,0,1
680,549,574,1002,1204,19,26,99999,17525,"0",0,0,1
924,724,767,1154,1322,11,33,50740,5321,"0",0,0,1
643,442,509,948,965,179,21,99999,43437,"1",0,0,1
944,686,773,1176,1407,7,44,20080,33506,"0",0,0,1
1050,681,834,1421,1723,55,48,99999,38066,"1",0,0,1
1050,681,834,1421,1723,491,48,99999,422679,"0",0,0,1
836,675,705,1059,1291,3,25,26815,7104,"1",0,1,0
764,479,622,952,1021,91,5,99999,43462,"1",0,0,0
593,402,471,874,907,189,19,99999,10866,"0",0,0,1
1494,1071,1196,1861,2023,17,25,35215,31394,"1",0,0,1
584,411,432,848,851,11,5,99999,11508,"0",0,0,1
1213,943,965,1523,1693,9,33,3940,1077,"0",0,0,0
719,490,559,1059,1249,143,5,99999,203065,"1",0,1,0
733,462,560,1049,1132,101,8,99999,159063,"1",0,0,1
582,437,491,813,816,79,21,99999,16912,"0",0,0,1
972,648,729,1185,1493,25,50,18325,1864,"0",0,0,1
867,585,712,1093,1168,51,36,99999,65393,"1",0,0,1
603,414,446,824,827,17,19,99999,24276,"1",0,0,1
736,438,585,1085,1205,1,16,99999,392365,"1",0,1,0
635,492,495,900,903,103,17,99999,36031,"0",0,0,1
604,399,446,789,931,87,29,99999,4912,"0",0,0,1
848,588,666,1116,1133,9,23,47630,2053,"0",0,0,1
709,573,598,946,1134,7,33,61780,869,"1",0,1,0
972,648,729,1185,1493,25,50,57700,2702,"0",0,0,1
803,616,620,1183,1187,133,51,99999,12330,"0",0,0,1
643,428,542,801,859,81,27,99999,5896,"0",0,0,1
604,359,446,841,869,151,29,99999,13878,"1",0,0,0
867,585,712,1093,1168,117,36,99999,93772,"1",1,0,0
643,455,475,948,951,151,48,99999,3974,"1",0,0,0
987,713,730,1347,1568,5,10,99999,197145,"0",0,0,1
623,439,460,848,1044,89,40,99999,33151,"0",0,0,1
634,412,469,934,937,207,20,99999,3309,"0",0,0,1
1160,690,890,1445,1603,329,48,99999,136872,"1",0,0,0
746,599,627,1015,1019,25,23,9935,2275,"0",0,0,1
681,520,572,868,1053,29,23,51375,148,"0",0,1,0
643,428,475,947,1139,151,27,99999,9783,"0",0,1,0
634,481,509,814,847,51,54,99999,33107,"1",0,0,1
635,446,536,936,1125,207,13,99999,26424,"0",0,0,1
679,548,564,860,942,3,23,11300,425,"0",0,0,1
666,448,562,932,1077,19,23,45810,4506,"1",1,0,0
643,519,542,801,1017,195,51,99999,41452,"0",0,0,1
742,526,621,944,992,477,48,99999,33718,"0",1,0,0
